Date,Shooting Team,Shooter Name,Shooter ID,Shot Number,Quarter,Left Position,Top Position,Home Team,Away Team,Shot Status,Three Pointer,Assists,Text
"February 18, 2017",home,Angel Delgado,3136479,49,2,0.9,0.54,Seton Hall,Villanova,1,0,0,Angel Delgado made Jumper. Assisted by Myles Powell.
"February 18, 2017",home,Khadeen Carrington,3136474,52,2,0.78,0.84,Seton Hall,Villanova,1,0,0,Khadeen Carrington made Three Point Jumper. Assisted by Madison Jones.
"February 18, 2017",home,Madison Jones missed Three Point Jumpe,61161,53,2,0.77,0.16,Seton Hall,Villanova,0,0,0,Madison Jones missed Three Point Jumper.
"February 18, 2017",home,Madison Jones,61161,54,2,0.94,0.44,Seton Hall,Villanova,1,0,0,Madison Jones made Layup.
"February 18, 2017",home,Myles Powell,4065816,55,2,0.92,0.94,Seton Hall,Villanova,1,0,0,Myles Powell made Three Point Jumper. Assisted by Madison Jones.
"February 18, 2017",home,Angel Delgado missed Jumpe,3136479,56,2,0.76,0.6,Seton Hall,Villanova,0,0,0,Angel Delgado missed Jumper.
"February 18, 2017",home,Myles Powell missed Three Point Jumpe,4065816,57,2,0.75,0.18,Seton Hall,Villanova,0,0,0,Myles Powell missed Three Point Jumper.
"February 18, 2017",home,Myles Powell,4065816,58,2,0.87,0.54,Seton Hall,Villanova,1,0,0,Myles Powell made Jumper. Assisted by Madison Jones.
"February 18, 2017",home,Khadeen Carrington missed Jumpe,3136474,59,2,0.89,0.62,Seton Hall,Villanova,0,0,0,Khadeen Carrington missed Jumper.
"February 18, 2017",home,Angel Delgado,3136479,60,2,0.92,0.5,Seton Hall,Villanova,1,0,0,Angel Delgado made Two Point Tip Shot.
"February 18, 2017",home,Angel Delgado missed Jumpe,3136479,61,2,0.89,0.44,Seton Hall,Villanova,0,0,0,Angel Delgado missed Jumper.
"February 18, 2017",home,Angel Delgado,3136479,62,2,0.92,0.5,Seton Hall,Villanova,1,0,0,Angel Delgado made Two Point Tip Shot.
"February 18, 2017",home,Myles Powell,4065816,63,2,0.86,0.56,Seton Hall,Villanova,1,0,0,Myles Powell made Jumper. Assisted by Michael Nzei.
"February 18, 2017",home,Myles Powell missed Three Point Jumpe,4065816,64,2,0.61,0.48,Seton Hall,Villanova,0,0,0,Myles Powell missed Three Point Jumper.
"February 18, 2017",home,Khadeen Carrington missed Jumpe,3136474,65,2,0.8,0.7,Seton Hall,Villanova,0,0,0,Khadeen Carrington missed Jumper.
"February 18, 2017",home,Madison Jones,61161,66,2,0.79,0.5,Seton Hall,Villanova,1,0,0,Madison Jones made Jumper.
"February 18, 2017",home,Khadeen Carrington,3136474,67,2,0.86,0.62,Seton Hall,Villanova,1,0,0,Khadeen Carrington made Jumper.
"February 18, 2017",home,Myles Powell missed Three Point Jumpe,4065816,68,2,0.7,0.24,Seton Hall,Villanova,0,0,0,Myles Powell missed Three Point Jumper.
"February 18, 2017",home,Madison Jones missed Jumpe,61161,71,2,0.82,0.74,Seton Hall,Villanova,0,0,0,Madison Jones missed Jumper.
"February 18, 2017",away,Josh Hart missed Three Point Jumpe,66173,0,1,0.06,0.92,Seton Hall,Villanova,0,0,0,Josh Hart missed Three Point Jumper.
"February 18, 2017",away,Mikal Bridges missed Three Point Jumpe,3147657,1,1,0.27,0.28,Seton Hall,Villanova,0,0,0,Mikal Bridges missed Three Point Jumper.
"February 18, 2017",away,Josh Hart missed Jumpe,66173,2,1,0.17,0.44,Seton Hall,Villanova,0,0,0,Josh Hart missed Jumper.
"February 18, 2017",away,Kris Jenkins,66172,3,1,0.07,0.94,Seton Hall,Villanova,1,0,0,Kris Jenkins made Three Point Jumper. Assisted by Eric Paschall.
"February 18, 2017",away,Josh Hart missed Jumpe,66173,4,1,0.09,0.58,Seton Hall,Villanova,0,0,0,Josh Hart missed Jumper.
"February 18, 2017",away,Josh Hart,66173,9,1,0.09,0.56,Seton Hall,Villanova,1,0,0,Josh Hart made Jumper.
"February 18, 2017",away,Donte DiVincenzo,3934673,10,1,0.06,0.54,Seton Hall,Villanova,1,0,0,Donte DiVincenzo made Layup.
"February 18, 2017",away,Josh Hart,66173,11,1,0.07,0.52,Seton Hall,Villanova,1,0,0,Josh Hart made Dunk. Assisted by Jalen Brunson.
"February 18, 2017",away,Jalen Brunson,3934672,12,1,0.08,0.78,Seton Hall,Villanova,1,0,0,Jalen Brunson made Jumper.
"February 18, 2017",away,Kris Jenkins,66172,15,1,0.22,0.66,Seton Hall,Villanova,1,0,0,Kris Jenkins made Jumper. Assisted by Donte DiVincenzo.
"February 18, 2017",away,Eric Paschall missed Three Point Jumpe,3133817,16,1,0.3,0.6,Seton Hall,Villanova,0,0,0,Eric Paschall missed Three Point Jumper.
"February 18, 2017",away,Josh Hart,66173,17,1,0.2,0.3,Seton Hall,Villanova,1,0,0,Josh Hart made Jumper.
"February 18, 2017",away,Jalen Brunson,3934672,18,1,0.07,0.58,Seton Hall,Villanova,1,0,0,Jalen Brunson made Layup.
"February 18, 2017",away,Kris Jenkins missed Jumpe,66172,20,1,0.09,0.68,Seton Hall,Villanova,0,0,0,Kris Jenkins missed Jumper.
"February 18, 2017",away,Josh Hart missed Three Point Jumpe,66173,21,1,0.28,0.42,Seton Hall,Villanova,0,0,0,Josh Hart missed Three Point Jumper.
"February 18, 2017",away,Josh Hart missed Jumpe,66173,24,1,0.17,0.48,Seton Hall,Villanova,0,0,0,Josh Hart missed Jumper.
"February 18, 2017",away,Donte DiVincenzo missed Three Point Jumpe,3934673,25,1,0.04,0.94,Seton Hall,Villanova,0,0,0,Donte DiVincenzo missed Three Point Jumper.
"February 18, 2017",away,Mikal Bridges,3147657,26,1,0.06,0.44,Seton Hall,Villanova,1,0,0,Mikal Bridges made Dunk.
"February 18, 2017",away,Mikal Bridges missed Jumpe,3147657,27,1,0.2,0.62,Seton Hall,Villanova,0,0,0,Mikal Bridges missed Jumper.
"February 18, 2017",away,Jalen Brunson,3934672,28,1,0.14,0.64,Seton Hall,Villanova,1,0,0,Jalen Brunson made Jumper.
"February 18, 2017",away,Kris Jenkins,66172,29,1,0.11,0.5,Seton Hall,Villanova,1,0,0,Kris Jenkins made Jumper.
"February 18, 2017",away,Jalen Brunson,3934672,32,1,0.26,0.26,Seton Hall,Villanova,1,0,0,Jalen Brunson made Three Point Jumper.
"February 18, 2017",away,Mikal Bridges,3147657,33,1,0.1,0.92,Seton Hall,Villanova,1,0,0,Mikal Bridges made Three Point Jumper. Assisted by Jalen Brunson.
"February 18, 2017",away,Kris Jenkins,66172,34,1,0.07,0.44,Seton Hall,Villanova,1,0,0,Kris Jenkins made Layup. Assisted by Jalen Brunson.
"February 18, 2017",away,Jalen Brunson,3934672,35,1,0.29,0.56,Seton Hall,Villanova,1,0,0,Jalen Brunson made Three Point Jumper.
"February 18, 2017",away,Eric Paschall,3133817,36,2,0.23,0.22,Seton Hall,Villanova,1,0,0,Eric Paschall made Three Point Jumper. Assisted by Jalen Brunson.
"February 18, 2017",away,Mikal Bridges,3147657,37,2,0.06,0.54,Seton Hall,Villanova,1,0,0,Mikal Bridges made Dunk. Assisted by Jalen Brunson.
"February 18, 2017",away,Eric Paschall,3133817,38,2,0.07,0.54,Seton Hall,Villanova,1,0,0,Eric Paschall made Jumper. Assisted by Jalen Brunson.
"February 18, 2017",away,Eric Paschall,3133817,40,2,0.3,0.68,Seton Hall,Villanova,1,0,0,Eric Paschall made Three Point Jumper. Assisted by Jalen Brunson.
"February 18, 2017",away,Josh Hart,66173,41,2,0.06,0.54,Seton Hall,Villanova,1,0,0,Josh Hart made Dunk.
"February 18, 2017",away,Josh Hart missed Three Point Jumpe,66173,44,2,0.29,0.44,Seton Hall,Villanova,0,0,0,Josh Hart missed Three Point Jumper.
"February 18, 2017",away,Dylan Painter,4065840,47,2,0.21,0.46,Seton Hall,Villanova,1,0,0,Dylan Painter made Jumper.
"February 18, 2017",away,Kris Jenkins missed Three Point Jumpe,66172,48,2,0.22,0.12,Seton Hall,Villanova,0,0,0,Kris Jenkins missed Three Point Jumper.
"February 18, 2017",away,Josh Hart,66173,49,2,0.1,0.94,Seton Hall,Villanova,1,0,0,Josh Hart made Three Point Jumper. Assisted by Donte DiVincenzo.
"February 18, 2017",away,Mikal Bridges,3147657,50,2,0.2,0.86,Seton Hall,Villanova,1,0,0,Mikal Bridges made Three Point Jumper. Assisted by Jalen Brunson.
"February 18, 2017",away,Jalen Brunson,3934672,51,2,0.09,0.62,Seton Hall,Villanova,1,0,0,Jalen Brunson made Jumper.
"February 18, 2017",away,Jalen Brunson,3934672,52,2,0.16,0.58,Seton Hall,Villanova,1,0,0,Jalen Brunson made Jumper.
"February 18, 2017",away,Mikal Bridges,3147657,53,2,0.04,0.44,Seton Hall,Villanova,1,0,0,Mikal Bridges made Layup. Assisted by Donte DiVincenzo.
"February 18, 2017",away,Kris Jenkins,66172,55,2,0.29,0.66,Seton Hall,Villanova,1,0,0,Kris Jenkins made Three Point Jumper. Assisted by Josh Hart.
"February 18, 2017",away,Josh Hart missed Layu,66173,56,2,0.04,0.44,Seton Hall,Villanova,0,0,0,Josh Hart missed Layup.
"February 18, 2017",away,Mikal Bridges missed Three Point Jumpe,3147657,57,2,0.2,0.86,Seton Hall,Villanova,0,0,0,Mikal Bridges missed Three Point Jumper.
"February 18, 2017",away,Josh Hart,66173,58,2,0.06,0.5,Seton Hall,Villanova,1,0,0,Josh Hart made Two Point Tip Shot.
"February 18, 2017",away,Donte DiVincenzo missed Three Point Jumpe,3934673,59,2,0.24,0.22,Seton Hall,Villanova,0,0,0,Donte DiVincenzo missed Three Point Jumper.
"February 18, 2017",away,Josh Hart,66173,60,2,0.14,0.6,Seton Hall,Villanova,1,0,0,Josh Hart made Jumper.
"February 18, 2017",away,Josh Hart missed Jumpe,66173,61,2,0.14,0.58,Seton Hall,Villanova,0,0,0,Josh Hart missed Jumper.
"February 18, 2017",away,Josh Hart,66173,62,2,0.06,0.56,Seton Hall,Villanova,1,0,0,Josh Hart made Layup. Assisted by Mikal Bridges.
"February 18, 2017",away,Kris Jenkins,66172,63,2,0.21,0.84,Seton Hall,Villanova,1,0,0,Kris Jenkins made Three Point Jumper. Assisted by Jalen Brunson.
"February 18, 2017",away,Kris Jenkins,66172,64,2,0.27,0.76,Seton Hall,Villanova,1,0,0,Kris Jenkins made Three Point Jumper. Assisted by Jalen Brunson.
"February 18, 2017",away,Kris Jenkins,66172,65,2,0.29,0.76,Seton Hall,Villanova,1,0,0,Kris Jenkins made Three Point Jumper.
"February 18, 2017",home,Johnathan Motley missed Jumpe,66298,0,1,0.89,0.56,Baylor,Kansas,0,0,0,Johnathan Motley missed Jumper.
"February 18, 2017",home,Johnathan Motley,66298,1,1,0.9,0.46,Baylor,Kansas,1,0,0,Johnathan Motley made Layup.
"February 18, 2017",home,Jo Lual-Acuil Jr. missed Jumpe,3920136,2,1,0.95,0.66,Baylor,Kansas,0,0,0,Jo Lual-Acuil Jr. missed Jumper.
"February 18, 2017",home,Johnathan Motley missed Jumpe,66298,3,1,0.88,0.48,Baylor,Kansas,0,0,0,Johnathan Motley missed Jumper.
"February 18, 2017",home,King McClure missed Three Point Jumpe,3920139,6,1,0.81,0.12,Baylor,Kansas,0,0,0,King McClure missed Three Point Jumper.
"February 18, 2017",home,Jo Lual-Acuil Jr.,3920136,7,1,0.92,0.56,Baylor,Kansas,1,0,0,Jo Lual-Acuil Jr. made Layup. Assisted by Johnathan Motley.
"February 18, 2017",home,Johnathan Motley missed Three Point Jumpe,66298,8,1,0.68,0.42,Baylor,Kansas,0,0,0,Johnathan Motley missed Three Point Jumper.
"February 18, 2017",home,Jo Lual-Acuil Jr.,3920136,9,1,0.85,0.62,Baylor,Kansas,1,0,0,Jo Lual-Acuil Jr. made Jumper.
"February 18, 2017",home,Nuni Omot,3159942,10,1,0.81,0.12,Baylor,Kansas,1,0,0,Nuni Omot made Three Point Jumper. Assisted by Johnathan Motley.
"February 18, 2017",home,Johnathan Motley,66298,13,1,0.94,0.56,Baylor,Kansas,1,0,0,Johnathan Motley made Layup.
"February 18, 2017",home,Jo Lual-Acuil Jr. missed Layu,3920136,15,1,0.9,0.46,Baylor,Kansas,0,0,0,Jo Lual-Acuil Jr. missed Layup.
"February 18, 2017",home,Johnathan Motley missed Jumpe,66298,16,1,0.9,0.78,Baylor,Kansas,0,0,0,Johnathan Motley missed Jumper.
"February 18, 2017",home,Johnathan Motley missed Jumpe,66298,17,1,0.87,0.5,Baylor,Kansas,0,0,0,Johnathan Motley missed Jumper.
"February 18, 2017",home,Manu Lecomte missed Three Point Jumpe,66131,18,1,0.65,0.48,Baylor,Kansas,0,0,0,Manu Lecomte missed Three Point Jumper.
"February 18, 2017",home,Johnathan Motley missed Jumpe,66298,19,1,0.85,0.46,Baylor,Kansas,0,0,0,Johnathan Motley missed Jumper.
"February 18, 2017",home,Terry Maston missed Jumpe,3149938,20,1,0.92,0.56,Baylor,Kansas,0,0,0,Terry Maston missed Jumper.
"February 18, 2017",home,Manu Lecomte,66131,21,1,0.82,0.9,Baylor,Kansas,1,0,0,Manu Lecomte made Three Point Jumper. Assisted by King McClure.
"February 18, 2017",home,Johnathan Motley,66298,22,1,0.92,0.56,Baylor,Kansas,1,0,0,Johnathan Motley made Layup. Assisted by Manu Lecomte.
"February 18, 2017",home,Terry Maston missed Jumpe,3149938,23,1,0.84,0.26,Baylor,Kansas,0,0,0,Terry Maston missed Jumper.
"February 18, 2017",home,Manu Lecomte,66131,24,1,0.92,0.94,Baylor,Kansas,1,0,0,Manu Lecomte made Three Point Jumper. Assisted by King McClure.
"February 18, 2017",home,Terry Maston missed Jumpe,3149938,25,1,0.88,0.42,Baylor,Kansas,0,0,0,Terry Maston missed Jumper.
"February 18, 2017",home,Ishmail Wainright missed Three Point Jumpe,66299,26,1,0.77,0.18,Baylor,Kansas,0,0,0,Ishmail Wainright missed Three Point Jumper.
"February 18, 2017",home,Johnathan Motley missed Jumpe,66298,27,1,0.81,0.52,Baylor,Kansas,0,0,0,Johnathan Motley missed Jumper.
"February 18, 2017",home,Manu Lecomte missed Jumpe,66131,28,1,0.91,0.28,Baylor,Kansas,0,0,0,Manu Lecomte missed Jumper.
"February 18, 2017",home,Jo Lual-Acuil Jr. missed Jumpe,3920136,29,1,0.85,0.44,Baylor,Kansas,0,0,0,Jo Lual-Acuil Jr. missed Jumper.
"February 18, 2017",home,Jake Lindsey,3920138,30,1,0.82,0.92,Baylor,Kansas,1,0,0,Jake Lindsey made Three Point Jumper. Assisted by Ishmail Wainright.
"February 18, 2017",home,Manu Lecomte missed Three Point Jumpe,66131,31,1,0.72,0.7,Baylor,Kansas,0,0,0,Manu Lecomte missed Three Point Jumper.
"February 18, 2017",home,Manu Lecomte,66131,32,1,0.76,0.1,Baylor,Kansas,1,0,0,Manu Lecomte made Three Point Jumper. Assisted by Jake Lindsey.
"February 18, 2017",home,Nuni Omot,3159942,33,1,0.94,0.46,Baylor,Kansas,1,0,0,Nuni Omot made Dunk. Assisted by Jake Lindsey.
"February 18, 2017",home,Jo Lual-Acuil Jr.,3920136,34,1,0.92,0.54,Baylor,Kansas,1,0,0,Jo Lual-Acuil Jr. made Dunk.
"February 18, 2017",home,Manu Lecomte,66131,35,1,0.85,0.54,Baylor,Kansas,1,0,0,Manu Lecomte made Jumper. Assisted by Jake Lindsey.
"February 18, 2017",home,Johnathan Motley missed Layu,66298,36,2,0.94,0.44,Baylor,Kansas,0,0,0,Johnathan Motley missed Layup.
"February 18, 2017",home,Manu Lecomte missed Three Point Jumpe,66131,37,2,0.67,0.58,Baylor,Kansas,0,0,0,Manu Lecomte missed Three Point Jumper.
"February 18, 2017",home,King McClure,3920139,38,2,0.8,0.54,Baylor,Kansas,1,0,0,King McClure made Jumper. Assisted by Johnathan Motley.
"February 18, 2017",home,Johnathan Motley,66298,39,2,0.76,0.46,Baylor,Kansas,1,0,0,Johnathan Motley made Jumper. Assisted by King McClure.
"February 18, 2017",home,Johnathan Motley missed Three Point Jumpe,66298,40,2,0.72,0.3,Baylor,Kansas,0,0,0,Johnathan Motley missed Three Point Jumper.
"February 18, 2017",home,Johnathan Motley,66298,41,2,0.92,0.46,Baylor,Kansas,1,0,0,Johnathan Motley made Layup.
"February 18, 2017",home,Jo Lual-Acuil Jr.,3920136,44,2,0.94,0.46,Baylor,Kansas,1,0,0,Jo Lual-Acuil Jr. made Dunk. Assisted by Jake Lindsey.
"February 18, 2017",home,Jake Lindsey missed Layu,3920138,45,2,0.92,0.54,Baylor,Kansas,0,0,0,Jake Lindsey missed Layup.
"February 18, 2017",home,Manu Lecomte,66131,46,2,0.77,0.88,Baylor,Kansas,1,0,0,Manu Lecomte made Three Point Jumper. Assisted by Jake Lindsey.
"February 18, 2017",home,Johnathan Motley missed Jumpe,66298,47,2,0.81,0.34,Baylor,Kansas,0,0,0,Johnathan Motley missed Jumper.
"February 18, 2017",home,Nuni Omot missed Three Point Jumpe,3159942,48,2,0.94,0.06,Baylor,Kansas,0,0,0,Nuni Omot missed Three Point Jumper.
"February 18, 2017",home,Johnathan Motley missed Jumpe,66298,49,2,0.84,0.44,Baylor,Kansas,0,0,0,Johnathan Motley missed Jumper.
"February 18, 2017",home,Johnathan Motley missed Jumpe,66298,50,2,0.89,0.64,Baylor,Kansas,0,0,0,Johnathan Motley missed Jumper.
"February 18, 2017",home,Johnathan Motley,66298,51,2,0.91,0.48,Baylor,Kansas,1,0,0,Johnathan Motley made Layup.
"February 18, 2017",home,Ishmail Wainright,66299,52,2,0.75,0.88,Baylor,Kansas,1,0,0,Ishmail Wainright made Three Point Jumper. Assisted by Manu Lecomte.
"February 18, 2017",home,Johnathan Motley missed Jumpe,66298,53,2,0.84,0.58,Baylor,Kansas,0,0,0,Johnathan Motley missed Jumper.
"February 18, 2017",home,Manu Lecomte,66131,54,2,0.92,0.46,Baylor,Kansas,1,0,0,Manu Lecomte made Layup.
"February 18, 2017",home,Johnathan Motley,66298,57,2,0.75,0.46,Baylor,Kansas,1,0,0,Johnathan Motley made Jumper. Assisted by Jake Lindsey.
"February 18, 2017",home,Manu Lecomte missed Three Point Jumpe,66131,58,2,0.68,0.38,Baylor,Kansas,0,0,0,Manu Lecomte missed Three Point Jumper.
"February 18, 2017",home,King McClure,3920139,59,2,0.94,0.06,Baylor,Kansas,1,0,0,King McClure made Three Point Jumper. Assisted by Johnathan Motley.
"February 18, 2017",home,Johnathan Motley,66298,60,2,0.94,0.36,Baylor,Kansas,1,0,0,Johnathan Motley made Jumper. Assisted by Jake Lindsey.
"February 18, 2017",home,Manu Lecomte missed Layu,66131,63,2,0.91,0.46,Baylor,Kansas,0,0,0,Manu Lecomte missed Layup.
"February 18, 2017",home,Manu Lecomte missed Three Point Jumpe,66131,64,2,0.59,0.48,Baylor,Kansas,0,0,0,Manu Lecomte missed Three Point Jumper.
"February 18, 2017",home,Jo Lual-Acuil Jr. missed Layu,3920136,65,2,0.92,0.46,Baylor,Kansas,0,0,0,Jo Lual-Acuil Jr. missed Layup.
"February 18, 2017",home,Manu Lecomte missed Jumpe,66131,66,2,0.79,0.78,Baylor,Kansas,0,0,0,Manu Lecomte missed Jumper.
"February 18, 2017",away,Sviatoslav Mykhailiuk missed Jumpe,3133602,0,1,0.07,0.64,Baylor,Kansas,0,0,0,Sviatoslav Mykhailiuk missed Jumper.
"February 18, 2017",away,Devonte' Graham missed Three Point Jumpe,3133601,1,1,0.06,0.06,Baylor,Kansas,0,0,0,Devonte' Graham missed Three Point Jumper.
"February 18, 2017",away,Josh Jackson missed Jumpe,4066297,2,1,0.07,0.18,Baylor,Kansas,0,0,0,Josh Jackson missed Jumper.
"February 18, 2017",away,Josh Jackson missed Jumpe,4066297,7,1,0.22,0.58,Baylor,Kansas,0,0,0,Josh Jackson missed Jumper.
"February 18, 2017",away,Carlton Bragg Jr.,3919336,8,1,0.06,0.52,Baylor,Kansas,1,0,0,Carlton Bragg Jr. made Dunk. Assisted by Frank Mason III.
"February 18, 2017",away,Carlton Bragg Jr. missed Jumpe,3919336,9,1,0.18,0.7,Baylor,Kansas,0,0,0,Carlton Bragg Jr. missed Jumper.
"February 18, 2017",away,Josh Jackson,4066297,10,1,0.04,0.44,Baylor,Kansas,1,0,0,Josh Jackson made Layup. Assisted by Carlton Bragg Jr..
"February 18, 2017",away,Frank Mason III missed Jumpe,67430,11,1,0.13,0.42,Baylor,Kansas,0,0,0,Frank Mason III missed Jumper.
"February 18, 2017",away,Lagerald Vick,3919334,12,1,0.1,0.92,Baylor,Kansas,1,0,0,Lagerald Vick made Three Point Jumper. Assisted by Josh Jackson.
"February 18, 2017",away,Frank Mason III,67430,13,1,0.06,0.56,Baylor,Kansas,1,0,0,Frank Mason III made Layup.
"February 18, 2017",away,Devonte' Graham missed Three Point Jumpe,3133601,14,1,0.08,0.03,Baylor,Kansas,0,0,0,Devonte' Graham missed Three Point Jumper.
"February 18, 2017",away,Frank Mason III missed Three Point Jumpe,67430,15,1,0.13,0.08,Baylor,Kansas,0,0,0,Frank Mason III missed Three Point Jumper.
"February 18, 2017",away,Josh Jackson,4066297,16,1,0.06,0.46,Baylor,Kansas,1,0,0,Josh Jackson made Dunk. Assisted by Frank Mason III.
"February 18, 2017",away,Lagerald Vick missed Three Point Jumpe,3919334,17,1,0.08,0.03,Baylor,Kansas,0,0,0,Lagerald Vick missed Three Point Jumper.
"February 18, 2017",away,Landen Lucas,61621,18,1,0.06,0.46,Baylor,Kansas,1,0,0,Landen Lucas made Layup. Assisted by Frank Mason III.
"February 18, 2017",away,Frank Mason III missed Three Point Jumpe,67430,19,1,0.29,0.72,Baylor,Kansas,0,0,0,Frank Mason III missed Three Point Jumper.
"February 18, 2017",away,Devonte' Graham missed Jumpe,3133601,20,1,0.14,0.48,Baylor,Kansas,0,0,0,Devonte' Graham missed Jumper.
"February 18, 2017",away,Lagerald Vick missed Jumpe,3919334,21,1,0.22,0.44,Baylor,Kansas,0,0,0,Lagerald Vick missed Jumper.
"February 18, 2017",away,Landen Lucas,61621,22,1,0.07,0.46,Baylor,Kansas,1,0,0,Landen Lucas made Layup. Assisted by Sviatoslav Mykhailiuk.
"February 18, 2017",away,Lagerald Vick,3919334,23,1,0.08,0.44,Baylor,Kansas,1,0,0,Lagerald Vick made Layup. Assisted by Josh Jackson.
"February 18, 2017",away,Josh Jackson missed Jumpe,4066297,24,1,0.22,0.54,Baylor,Kansas,0,0,0,Josh Jackson missed Jumper.
"February 18, 2017",away,Frank Mason III missed Layu,67430,25,1,0.07,0.48,Baylor,Kansas,0,0,0,Frank Mason III missed Layup.
"February 18, 2017",away,Josh Jackson missed Layu,4066297,26,1,0.07,0.54,Baylor,Kansas,0,0,0,Josh Jackson missed Layup.
"February 18, 2017",away,Sviatoslav Mykhailiuk missed Three Point Jumpe,3133602,27,1,0.19,0.1,Baylor,Kansas,0,0,0,Sviatoslav Mykhailiuk missed Three Point Jumper.
"February 18, 2017",away,Josh Jackson,4066297,30,1,0.07,0.46,Baylor,Kansas,1,0,0,Josh Jackson made Dunk. Assisted by Frank Mason III.
"February 18, 2017",away,Josh Jackson missed Jumpe,4066297,31,1,0.18,0.7,Baylor,Kansas,0,0,0,Josh Jackson missed Jumper.
"February 18, 2017",away,Devonte' Graham missed Three Point Jumpe,3133601,32,1,0.37,0.44,Baylor,Kansas,0,0,0,Devonte' Graham missed Three Point Jumper.
"February 18, 2017",away,Frank Mason III,67430,33,1,0.28,0.72,Baylor,Kansas,1,0,0,Frank Mason III made Three Point Jumper.
"February 18, 2017",away,Josh Jackson,4066297,34,1,0.36,0.42,Baylor,Kansas,1,0,0,Josh Jackson made Three Point Jumper. Assisted by Frank Mason III.
"February 18, 2017",away,Landen Lucas,61621,35,2,0.06,0.48,Baylor,Kansas,1,0,0,Landen Lucas made Layup. Assisted by Devonte' Graham.
"February 18, 2017",away,Josh Jackson,4066297,36,2,0.04,0.46,Baylor,Kansas,1,0,0,Josh Jackson made Dunk. Assisted by Frank Mason III.
"February 18, 2017",away,Frank Mason III,67430,37,2,0.13,0.56,Baylor,Kansas,1,0,0,Frank Mason III made Jumper. Assisted by Landen Lucas.
"February 18, 2017",away,Sviatoslav Mykhailiuk missed Three Point Jumpe,3133602,38,2,0.26,0.76,Baylor,Kansas,0,0,0,Sviatoslav Mykhailiuk missed Three Point Jumper.
"February 18, 2017",away,Devonte' Graham,3133601,39,2,0.23,0.18,Baylor,Kansas,1,0,0,Devonte' Graham made Three Point Jumper.
